time,Volume,Vol Snow,Vol Black Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Snowfall,Lake Level,Surface Area,Black Ice,Snow Height,Snow Density,White Ice,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,H_s,L,T,LakeNumber,Max dT/dz,CD
2000-05-29 24:00:00,3848279845.863851,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-523355.380092,    0.000000,    0.000000,   40.849910,161851061.567678,    0.000000,    0.000000,    0.000000,    0.000000,    0.063234,   25.022397,   14.939690,   25.022397,4545790101026516.000000,-1283790747366067.200000,188004551304785.410000,-1216852689140133.200000,    0.000000,  100.000000,    0.015326,    0.440990,    0.531459, 1897.879478,    0.279612,-9999.000000
2000-05-30 24:00:00,3847907875.811756,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-370455.780690,    0.000000,    0.000000,   40.847621,161848787.468599,    0.000000,    0.000000,    0.000000,    0.000000,    0.063049,   25.563161,   14.902391,   25.563161,4441176474881413.500000,-908728030033741.500000,151101814660759.410000,-1011290886782317.400000,    0.000000,  100.000000,    0.052189,    1.371490,    0.937242,  464.403240,    0.279612,-9999.000000
2000-05-31 24:00:00,3846987799.765220,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-916308.813828,    0.000000,    0.000000,   40.841960,161843162.434867,    0.000000,    0.000000,    0.000000,    0.000000,    0.062869,   25.457488,   14.877658,   25.457488,4540285709607615.000000,-2247705520320596.500000,402664357842151.000000,-893341849140016.500000,    0.000000,  100.000000,    0.073849,    1.902342,    1.103824,  322.134453,    0.279612,-9999.000000
2000-06-01 24:00:00,3846552877.013488,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-433130.619425,    0.000000,    0.000000,   40.839284,161840503.464276,    0.000000,    0.000000,    0.000000,    0.000000,    0.062694,   25.712385,   14.846794,   25.712385,4502212411566112.000000,-1062469409450549.400000,185699679728167.500000,-1216786099490058.500000,    0.000000,  100.000000,    0.060384,    1.572805,    1.003674,  410.232633,    0.279612,-9999.000000
2000-06-02 24:00:00,3845855722.435073,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-694267.205362,    0.000000,    0.000000,   40.834994,161836241.296996,    0.000000,    0.000000,    0.000000,    0.000000,    0.062524,   25.771074,   14.835836,   25.771074,4468322623029280.000000,-1703037454753905.000000,152901673364794.220000,-1256123767874020.500000,    0.000000,  100.000000,    0.316905,    7.660493,    2.215051,   41.019546,    0.292396,-9999.000000
2000-06-03 24:00:00,3845164088.318941,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-688751.507841,    0.000000,    0.000000,   40.830738,161832012.879956,    0.000000,    0.000000,    0.000000,    0.000000,    0.062359,   25.858652,   14.813108,   25.858652,4411622906766837.500000,-1689507448734756.200000,44859811008696.586000,-1394396459886151.000000,    0.000000,  100.000000,    0.002618,    0.082263,    0.229540,11422.087530,    0.272451,-9999.000000
2000-06-04 24:00:00,3844306918.609386,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-853572.415447,    0.000000,    0.000000,   40.825463,161826772.434289,    0.000000,    0.000000,    0.000000,    0.000000,    0.062199,   25.895673,   14.796470,   25.895673,4448745320553824.500000,-2093813135092691.200000,82203928980121.906000,-1376192349583449.000000,    0.000000,  100.000000,    0.081194,    2.081678,    1.154681,  293.184188,    0.272451,-9999.000000
2000-06-05 24:00:00,3843457136.193398,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-846188.921238,    0.000000,    0.000000,   40.820234,161821577.152038,    0.000000,    0.000000,    0.000000,    0.000000,    0.062045,   26.023373,   14.795001,   26.023373,4670225780007760.000000,-2075701423796329.200000,184471779780981.310000,-1345949820773001.700000,    0.000000,  100.000000,    0.078442,    2.014499,    1.135897,  306.264382,    0.272451,-9999.000000
2000-06-06 24:00:00,3842585569.902340,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-867852.455591,    0.000000,    0.000000,   40.814871,161816248.690542,    0.000000,    0.000000,    0.000000,    0.000000,    0.061896,   26.079681,   14.789741,   26.079681,4645621961638090.000000,-2128842073564359.500000,11481114408253.283000,-1476116583358386.700000,    0.000000,  100.000000,    0.150525,    3.762889,    1.552445,  128.348376,    0.439047,-9999.000000
2000-06-07 24:00:00,3841768746.770848,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-813316.602308,    0.000000,    0.000000,   40.809845,161811254.910207,    0.000000,    0.000000,    0.000000,    0.000000,    0.061753,   26.113777,   14.781162,   26.113777,4679088948138576.000000,-1995065625461736.800000,83538171296348.297000,-1461959748129860.000000,    0.000000,  100.000000,    0.099067,    2.517139,    1.269723,  230.602766,    0.402846,-9999.000000
2000-06-08 24:00:00,3841055158.820086,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-710503.802906,    0.000000,    0.000000,   40.805454,161806892.274847,    0.000000,    0.000000,    0.000000,    0.000000,    0.061614,   26.221983,   14.781465,   26.221983,4421268677659472.000000,-1742865828527859.000000,147669185103922.120000,-1344129719166894.200000,    0.000000,  100.000000,    0.351039,    8.434659,    2.324284,   36.142182,    0.676437,-9999.000000
2000-06-09 24:00:00,3840472345.878025,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-580279.826964,    0.000000,    0.000000,   40.801868,161803329.153656,    0.000000,    0.000000,    0.000000,    0.000000,    0.061482,   26.398225,   14.787664,   26.398225,4517425926871969.000000,-1423426415542751.700000,330706530579055.620000,-1102978406281331.700000,    0.000000,  100.000000,    0.052579,    1.381072,    0.940510,  512.649909,    0.386023,-9999.000000
2000-06-10 24:00:00,3839769398.282825,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-700582.796683,    0.000000,    0.000000,   40.797538,161799022.729334,    0.000000,    0.000000,    0.000000,    0.000000,    0.061354,   26.505863,   14.814006,   26.505863,4574221936551753.000000,-1718529600263593.200000,346493258667754.190000,-1106963975080380.000000,    0.000000,  100.000000,    0.010019,    0.296990,    0.436140, 3096.285707,    0.253832,-9999.000000
2000-06-11 24:00:00,3839190879.856504,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-577000.602708,    0.000000,    0.000000,   40.793971,161795473.059700,    0.000000,    0.000000,    0.000000,    0.000000,    0.061232,   26.616737,   14.793385,   26.616737,4601572789135818.000000,-1415382478442319.200000,206055426888923.250000,-1116416869123626.600000,    0.000000,  100.000000,    0.008385,    0.251311,    0.401200, 3755.604875,    0.319059,-9999.000000
2000-06-12 24:00:00,3838539452.591546,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-649703.008794,    0.000000,    0.000000,   40.789956,161791476.036484,    0.000000,    0.000000,    0.000000,    0.000000,    0.061116,   26.816916,   14.769783,   26.816916,4534584471680401.000000,-1593721480572583.000000,332819222634009.810000,-990204492604434.750000,    0.000000,  100.000000,    0.155150,    3.874061,    1.575211,  127.892254,    0.319059,-9999.000000
2000-06-13 24:00:00,3838084705.636185,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-453533.804700,    0.000000,    0.000000,   40.787153,161788685.803044,    0.000000,    0.000000,    0.000000,    0.000000,    0.061006,   27.301046,   14.739027,   27.301046,4507175047972355.000000,-1112518422928107.500000,160663175943546.410000,-921875685673673.250000,    0.000000,  100.000000,    0.027100,    0.746382,    0.691411, 1057.125921,    0.319059,-9999.000000
2000-06-14 24:00:00,3837314377.071522,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-768255.994482,    0.000000,    0.000000,   40.782404,161783959.225999,    0.000000,    0.000000,    0.000000,    0.000000,    0.060901,   27.500835,   14.710004,   27.500835,4658198663543022.000000,-1884531954464087.000000,331659710021251.060000,-757405805499004.750000,    0.000000,  100.000000,    0.049139,    1.296327,    0.911198,  542.592281,    0.319059,-9999.000000
2000-06-15 24:00:00,3836541007.326657,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-771266.420933,    0.000000,    0.000000,   40.777637,161779213.988899,    0.000000,    0.000000,    0.000000,    0.000000,    0.060801,   27.662522,   14.681943,   27.662522,4531544338156083.000000,-1891916530549700.500000,263256735984056.440000,-917653903823623.000000,    0.000000,  100.000000,    0.005378,    0.164965,    0.325051, 5651.899726,    0.319059,-9999.000000
2000-06-16 24:00:00,3835873559.861462,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-665613.619192,    0.000000,    0.000000,   40.773522,161775118.669042,    0.000000,    0.000000,    0.000000,    0.000000,    0.060708,   27.793538,   14.657904,   27.793538,4502851414420814.000000,-1632750207877596.200000,276172959059380.870000,-1001730215168877.600000,    0.000000,  100.000000,    0.224240,    5.516262,    1.879654,   72.468973,    0.319059,-9999.000000
2000-06-17 24:00:00,3835237915.903834,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-633881.927868,    0.000000,    0.000000,   40.769604,161771218.488941,    0.000000,    0.000000,    0.000000,    0.000000,    0.060620,   27.972297,   14.633650,   27.972297,4522200773139594.000000,-1554912369061041.700000,233540102761968.590000,-1057180392241712.000000,    0.000000,  100.000000,    0.026769,    0.737944,    0.687491, 1096.817132,    0.319059,-9999.000000
2000-06-18 24:00:00,3834311430.867693,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-923889.716422,    0.000000,    0.000000,   40.763893,161765533.768023,    0.000000,    0.000000,    0.000000,    0.000000,    0.060538,   28.031831,   14.614597,   28.031831,4649499264454413.000000,-2266301474384292.500000,227495400757322.560000,-1125895015770911.200000,    0.000000,  100.000000,    0.049574,    1.307052,    0.914960,  554.072978,    0.319059,-9999.000000
2000-06-19 24:00:00,3833425058.249432,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-883859.046149,    0.000000,    0.000000,   40.758429,161760095.168622,    0.000000,    0.000000,    0.000000,    0.000000,    0.060461,   28.186051,   14.595442,   28.186051,4435896217174967.000000,-2168106240203475.000000,78296377577141.547000,-1262734008265166.500000,    0.000000,  100.000000,    0.030412,    0.830232,    0.729214,  956.116708,    0.319059,-9999.000000
2000-06-20 24:00:00,3832732928.954246,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-690145.862974,    0.000000,    0.000000,   40.754162,161755848.406150,    0.000000,    0.000000,    0.000000,    0.000000,    0.060391,   28.353695,   14.570294,   28.353695,4257119452032118.000000,-1692927801874747.500000,17993261941243.934000,-1343721533894799.500000,    0.000000,  100.000000,    0.018831,    0.533464,    0.584532, 1586.981387,    0.319059,-9999.000000
2000-06-21 24:00:00,3831981383.756000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-749371.065084,    0.000000,    0.000000,   40.749530,161751237.079964,    0.000000,    0.000000,    0.000000,    0.000000,    0.060326,   28.501986,   14.545707,   28.501986,4647566958661443.000000,-1838207222650516.700000,82998696584943.547000,-1263102935214219.500000,    0.000000,  100.000000,    0.022105,    0.618487,    0.629391, 1340.517995,    0.319059,-9999.000000
2000-06-22 24:00:00,3831339461.451893,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-640048.380693,    0.000000,    0.000000,   40.745573,161747298.377225,    0.000000,    0.000000,    0.000000,    0.000000,    0.060267,   28.739068,   14.520518,   28.739068,4578013743293914.000000,-1570038677839990.500000,14415376968590.910000,-1299871242378472.000000,    0.000000,  100.000000,    0.032797,    0.890244,    0.755110,  863.071109,    0.319059,-9999.000000
2000-06-23 24:00:00,3830178894.068055,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1157140.187102,    0.000000,    0.000000,   40.738418,161740177.375346,    0.000000,    0.000000,    0.000000,    0.000000,    0.060214,   28.651062,   14.507150,   28.651062,4719073418415915.000000,-2838464878960009.000000,78871934812381.422000,-1310363170897050.700000,    0.000000,  100.000000,    0.270482,    6.593971,    2.055081,   54.844806,    0.319059,-9999.000000
2000-06-24 24:00:00,3829335467.509686,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-840903.708573,    0.000000,    0.000000,   40.733219,161735002.284102,    0.000000,    0.000000,    0.000000,    0.000000,    0.060166,   28.709748,   14.496955,   28.709748,4581205354618837.000000,-2062736797129629.000000,149010499552951.190000,-1206577802441440.500000,    0.000000,  100.000000,    0.189504,    4.695210,    1.734135,   94.978286,    0.319059,-9999.000000
2000-06-25 24:00:00,3828372152.904825,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-960400.496661,    0.000000,    0.000000,   40.727281,161729091.584554,    0.000000,    0.000000,    0.000000,    0.000000,    0.060125,   28.832949,   14.489294,   28.832949,4556231643479076.000000,-2355862418308223.500000,200445314481087.940000,-1198778335316904.000000,    0.000000,  100.000000,    0.093804,    2.388982,    1.236978,  252.117909,    0.319059,-9999.000000
2000-06-26 24:00:00,3827488186.291998,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-881261.448405,    0.000000,    0.000000,   40.721832,161723667.747905,    0.000000,    0.000000,    0.000000,    0.000000,    0.060090,   28.945987,   14.479887,   28.945987,4346534640365016.000000,-2161734332937800.000000,133435221448491.090000,-1233431561119519.000000,    0.000000,  100.000000,    0.131594,    3.306107,    1.455170,  159.343300,    0.319059,-9999.000000
2000-06-27 24:00:00,3826724150.412661,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-761673.847443,    0.000000,    0.000000,   40.717122,161718979.781478,    0.000000,    0.000000,    0.000000,    0.000000,    0.060060,   28.897053,   14.477060,   28.897053,4211447869206918.500000,-1868385947777684.200000,90813354957998.531000,-1266286178018128.700000,    0.000000,  100.000000,    0.079816,    2.048008,    1.145305,  316.236268,    0.319059,-9999.000000
2000-06-28 24:00:00,3826155330.182477,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-567047.157663,    0.000000,    0.000000,   40.713616,161715489.617973,    0.000000,    0.000000,    0.000000,    0.000000,    0.060036,   28.983170,   14.461275,   28.983170,4240521109137594.500000,-1390966677746165.700000,112195370855607.530000,-1188902255004356.500000,    0.000000,  100.000000,    0.016673,    0.476730,    0.552575, 1888.632148,    0.313729,-9999.000000
2000-06-29 24:00:00,3825364685.986259,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-788159.569787,    0.000000,    0.000000,   40.708742,161710638.388407,    0.000000,    0.000000,    0.000000,    0.000000,    0.060019,   29.179328,   14.444798,   29.179328,4557449875979453.000000,-1933355424688014.500000,131223392876741.870000,-1174893382078237.500000,    0.000000,  100.000000,    0.042370,    1.128958,    0.850343,  679.239467,    0.313729,-9999.000000
2000-06-30 24:00:00,3824633612.046768,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-728755.424256,    0.000000,    0.000000,   40.704235,161706152.669638,    0.000000,    0.000000,    0.000000,    0.000000,    0.060007,   29.340787,   14.425164,   29.340787,4326283746894494.500000,-1787637055700587.500000,65513905025742.352000,-1236462569277029.500000,    0.000000,  100.000000,    0.054645,    1.431853,    0.957645,  501.582015,    0.313729,-9999.000000
2000-07-01 24:00:00,3823870667.472318,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-760638.183133,    0.000000,    0.000000,   40.699531,161701469.709769,    0.000000,    0.000000,    0.000000,    0.000000,    0.060001,   29.422272,   14.406824,   29.422272,4282782376472067.000000,-1865845463224922.500000,42024288114323.430000,-1223278128247228.500000,    0.000000,  100.000000,    0.193771,    4.796473,    1.752736,   92.947691,    0.313729,-9999.000000
2000-07-02 24:00:00,3823284904.626698,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-584914.542180,    0.000000,    0.000000,   40.695914,161697862.546926,    0.000000,    0.000000,    0.000000,    0.000000,    0.060001,   29.637248,   14.387486,   29.637248,4202423371764998.500000,-1434795371967966.500000,93885627064293.969000,-1035927143485399.900000,    0.000000,  100.000000,    0.270365,    6.591055,    2.054627,   55.733577,    0.313729,-9999.000000
2000-07-03 24:00:00,3822820821.800827,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-463401.460589,    0.000000,    0.000000,   40.693048,161695004.696965,    0.000000,    0.000000,    0.000000,    0.000000,    0.060007,   30.128888,   14.366832,   30.128888,4125579793006428.000000,-1136723782826016.500000,82895434777473.687000,-989874704039239.000000,    0.000000,  100.000000,    0.125309,    3.154024,    1.421307,  165.005471,    0.313729,-9999.000000
2000-07-04 24:00:00,3822058255.686415,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-761429.040023,    0.000000,    0.000000,   40.688339,161690308.768956,    0.000000,    0.000000,    0.000000,    0.000000,    0.060019,   30.073850,   14.351644,   30.073850,4136353011864852.500000,-1867785435176570.000000,160205387815624.000000,-937409481326853.370000,    0.000000,  100.000000,    0.336896,    8.113893,    2.279660,   38.892993,    0.313729,-9999.000000
2000-07-05 24:00:00,3820949784.952535,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1106779.034995,    0.000000,    0.000000,   40.681494,161683482.739491,    0.000000,    0.000000,    0.000000,    0.000000,    0.060036,   30.166148,   14.342488,   30.166148,4549683250716318.000000,-2714928972841701.000000,213058735622235.470000,-1052873481681362.500000,    0.000000,  100.000000,    0.062911,    1.634679,    1.023226,  415.173005,    0.313729,-9999.000000
2000-07-06 24:00:00,3820219695.282173,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-728949.521569,    0.000000,    0.000000,   40.676985,161678986.803378,    0.000000,    0.000000,    0.000000,    0.000000,    0.060060,   30.310149,   14.327102,   30.310149,4330570664358882.500000,-1788113176407998.200000,119309201807334.200000,-1065133459833682.100000,    0.000000,  100.000000,    0.011385,    0.334621,    0.462948, 2713.299638,    0.313729,-9999.000000
2000-07-07 24:00:00,3819802334.851496,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-416699.451136,    0.000000,    0.000000,   40.674408,161676416.672737,    0.000000,    0.000000,    0.000000,    0.000000,    0.060090,   30.714445,   14.308725,   30.714445,4297116307679438.000000,-1022163753636268.500000,103437651138267.620000,-979096412546413.620000,    0.000000,  100.000000,    0.016589,    0.474511,    0.551288, 1797.378403,    0.313729,-9999.000000
2000-07-08 24:00:00,3818972235.115627,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-828765.875547,    0.000000,    0.000000,   40.669282,161671304.868624,    0.000000,    0.000000,    0.000000,    0.000000,    0.060125,   30.687464,   14.292870,   30.687464,4389171969228514.000000,-2032962692716520.000000,204758879651655.970000,-846983683101923.250000,    0.000000,  100.000000,    0.317157,    7.665142,    2.215723,   43.018410,    0.313729,-9999.000000
2000-07-09 24:00:00,3818119101.855797,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-851734.878635,    0.000000,    0.000000,   40.664014,161666051.222685,    0.000000,    0.000000,    0.000000,    0.000000,    0.060166,   30.700458,   14.287174,   30.700458,4132974496669055.500000,-2089305657292143.000000,172622720941027.060000,-997191724306456.250000,    0.000000,  100.000000,    0.220370,    5.424894,    1.864022,   76.491787,    0.313729,-9999.000000
2000-07-10 24:00:00,3817011453.437003,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1105792.453057,    0.000000,    0.000000,   40.657173,161659230.257086,    0.000000,    0.000000,    0.000000,    0.000000,    0.060214,   30.692285,   14.280490,   30.692285,4249763094028164.500000,-2712508887347613.500000,210801942443092.530000,-983453283701153.370000,    0.000000,  100.000000,    0.044646,    1.185326,    0.871313,  640.500368,    0.313729,-9999.000000
2000-07-11 24:00:00,3815933939.882173,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1075663.103273,    0.000000,    0.000000,   40.650519,161652594.863791,    0.000000,    0.000000,    0.000000,    0.000000,    0.060267,   30.661587,   14.289725,   30.661587,4403050828153165.000000,-2638601592327828.000000,181536002964800.590000,-1094760101099576.800000,    0.000000,  100.000000,    0.118200,    2.981738,    1.381943,  191.160007,    0.313729,-9999.000000
2000-07-12 24:00:00,3815191018.121118,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-741619.679756,    0.000000,    0.000000,   40.645932,161648019.906892,    0.000000,    0.000000,    0.000000,    0.000000,    0.060326,   30.699247,   14.287638,   30.699247,3784347810547401.000000,-1819193074442047.200000,113982834504996.860000,-1087142734254228.300000,    0.000000,  100.000000,    0.124556,    3.135749,    1.417184,  178.812134,    0.313729,-9999.000000
2000-07-13 24:00:00,3814438645.809731,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-751032.360783,    0.000000,    0.000000,   40.641285,161643386.752935,    0.000000,    0.000000,    0.000000,    0.000000,    0.060391,   30.736791,   14.293610,   30.736791,4202279211651677.500000,-1842282381001078.700000,160906972480976.280000,-1024703070375974.000000,    0.000000,  100.000000,    0.079843,    2.048641,    1.145482,  325.062374,    0.504558,-9999.000000
2000-07-14 24:00:00,3813464023.752664,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-972854.749204,    0.000000,    0.000000,   40.635267,161637384.971674,    0.000000,    0.000000,    0.000000,    0.000000,    0.060461,   30.807227,   14.302658,   30.807227,4450531136721140.500000,-2386412699796761.500000,167368205241129.940000,-1032682867309237.600000,    0.000000,  100.000000,    0.308523,    7.467863,    2.187024,   47.343094,    0.267961,-9999.000000
2000-07-15 24:00:00,3812307722.228602,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1154157.870858,    0.000000,    0.000000,   40.628126,161630264.397325,    0.000000,    0.000000,    0.000000,    0.000000,    0.060538,   30.800739,   14.312689,   30.800739,4419004424035164.500000,-2831149257214362.000000,54825989637370.648000,-1172490230987404.000000,    0.000000,  100.000000,    0.077496,    1.991328,    1.129345,  340.098598,    0.390692,-9999.000000
2000-07-16 24:00:00,3811243505.510733,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1062198.693426,    0.000000,    0.000000,   40.621554,161623710.886753,    0.000000,    0.000000,    0.000000,    0.000000,    0.060620,   30.859516,   14.307816,   30.859516,4535512667134105.000000,-2605573394974916.000000,-373700487653.759280,-1316031746680549.500000,    0.000000,  100.000000,    0.026350,    0.727265,    0.682499, 1193.112246,    0.390692,-9999.000000
2000-07-17 24:00:00,3810070591.596736,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1170640.117064,    0.000000,    0.000000,   40.614311,161616488.012307,    0.000000,    0.000000,    0.000000,    0.000000,    0.060708,   30.898039,   14.313374,   30.898039,4535649222064431.000000,-2871580207158967.000000,55298000681955.531000,-1246415135612023.000000,    0.000000,  100.000000,    0.105943,    2.684204,    1.311183,  226.237673,    0.390692,-9999.000000
2000-07-18 24:00:00,3808547770.548576,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1519791.036704,    0.000000,    0.000000,   40.604907,161607110.388679,    0.000000,    0.000000,    0.000000,    0.000000,    0.060801,   30.754311,   14.339262,   30.754311,4552542216824114.000000,-3728047413035969.500000,-54205552692885.578000,-1275275966717894.000000,    0.000000,  100.000000,    0.048352,    1.276876,    0.904336,  608.432306,    0.269103,-9999.000000
2000-07-19 24:00:00,3807528938.827251,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1017154.634648,    0.000000,    0.000000,   40.598613,161600831.339589,    0.000000,    0.000000,    0.000000,    0.000000,    0.060901,   30.691917,   14.359498,   30.691917,4080540565232356.000000,-2495080318790926.000000,86298364754983.516000,-1153558843570743.500000,    0.000000,  100.000000,    0.145245,    3.635454,    1.525930,  148.479203,    0.279883,-9999.000000
2000-07-20 24:00:00,3806618625.593398,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-910047.951533,    0.000000,    0.000000,   40.592982,161595205.182592,    0.000000,    0.000000,    0.000000,    0.000000,    0.061006,   30.747951,   14.353681,   30.747951,4103924696520885.500000,-2232347625109734.500000,42412505605793.984000,-1222414566086875.200000,    0.000000,  100.000000,    0.047355,    1.252253,    0.895574,  625.956859,    0.279883,-9999.000000
2000-07-21 24:00:00,3805444001.723687,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1174235.761702,    0.000000,    0.000000,   40.585715,161587945.463567,    0.000000,    0.000000,    0.000000,    0.000000,    0.061116,   30.697812,   14.359533,   30.697812,4373593131035033.000000,-2880400323455070.000000,162386192570480.440000,-1176765367973679.700000,    0.000000,  100.000000,    0.064906,    1.683511,    1.038397,  433.630608,    0.454960,-9999.000000
2000-07-22 24:00:00,3804232457.274148,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1211088.440589,    0.000000,    0.000000,   40.578220,161580457.558275,    0.000000,    0.000000,    0.000000,    0.000000,    0.061232,   30.720400,   14.363172,   30.720400,4476762538182999.500000,-2970799944764800.000000,83500152501944.156000,-1245284975617236.700000,    6.362966,  100.000000,    0.063773,    1.655765,    1.029805,  442.633526,    0.407265,-9999.000000
2000-07-23 24:00:00,3802997044.565372,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1234889.815865,    0.000000,    0.000000,   40.570577,161572822.136097,    0.000000,    0.000000,    0.000000,    0.000000,    0.061354,   30.616420,   14.381724,   30.616420,4346269180942468.500000,-3029184718315842.000000,-16909113341936.139000,-1371197367541748.500000,    0.000000,  100.000000,    0.063560,    1.650549,    1.028181,  448.824565,    0.385910,-9999.000000
2000-07-24 24:00:00,3802085263.022865,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-911357.614963,    0.000000,    0.000000,   40.564937,161567186.904274,    0.000000,    0.000000,    0.000000,    0.000000,    0.061482,   30.692579,   14.370577,   30.692579,4378085423969005.000000,-2235560229503672.000000,-43058583536361.758000,-1364087531477675.700000,    0.000000,  100.000000,    0.151626,    3.788999,    1.557821,  142.161330,    0.385910,-9999.000000
2000-07-25 24:00:00,3801429037.066379,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-655900.949913,    0.000000,    0.000000,   40.560877,161563131.124221,    0.000000,    0.000000,    0.000000,    0.000000,    0.061614,   30.835503,   14.359422,   30.835503,4093604607409607.000000,-1608925030137201.200000,-14565053804638.984000,-1247168940226384.500000,    0.000000,  100.000000,    0.223241,    5.492029,    1.875521,   80.205678,    0.417341,-9999.000000
2000-07-26 24:00:00,3800803842.685101,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-624869.439779,    0.000000,    0.000000,   40.557009,161559267.133661,    0.000000,    0.000000,    0.000000,    0.000000,    0.061753,   30.940649,   14.349761,   30.940649,3882617292034034.000000,-1532804735778798.000000,49206272726056.297000,-1110729116704228.000000,    0.000000,  100.000000,    0.217674,    5.361104,    1.853030,   83.441091,    0.417341,-9999.000000
2000-07-27 24:00:00,3799922189.105931,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-881170.350034,    0.000000,    0.000000,   40.551555,161553818.106592,    0.000000,    0.000000,    0.000000,    0.000000,    0.061896,   30.973717,   14.353276,   30.973717,4204261089964047.500000,-2161510868633632.300000,145351101386398.660000,-1068570924758478.500000,    0.000000,  100.000000,    0.049534,    1.306011,    0.914595,  606.750169,    0.494003,-9999.000000
